s,x
18.5405,-0.008794250926618528
18.55271875,-0.0041653034709261145
18.55271875,-0.0041653034709261145
18.55309375,-0.004023244715811027
18.55328125,-0.003952218402471272
18.55365625,-0.0038101719042273356
18.55384375,-0.0037391517193231553
18.55421875,-0.0035971174779503698
18.55440625,-0.0035261034214817645
18.55478125,-0.0033840814369801298
18.55728125,-0.0024373090632064014
18.55728125,-0.0024373090632064014
18.5695,0.0021900409136126945
18.5705,0.0026255142489896768
18.58271875,0.008683303069464665
18.58271875,0.008683303069464665
18.58309375,0.008869211839008394
18.58328125,0.00896216221233
18.58365625,0.0091480549360727
18.58384375,0.00924099728649379
18.58421875,0.009426873964435459
18.58440625,0.009519808291956035
18.58478125,0.009705668924096671
18.58728125,0.010944686319030806
18.58728125,0.010944686319030806
18.5995,0.01700038383677139
18.6,0.017143740111166244
18.6,0.017143740111166244
18.6,0.017143740111166244
18.6005,0.017077459456437464
18.61271875,0.01289760581613462
18.61271875,0.01289760581613462
18.61309375,0.012769329400665308
18.61328125,0.012705193961773534
18.61365625,0.012576928621675747
18.61384375,0.012512798720469735
18.61421875,0.01238454445574347
18.61440625,0.012320420092223219
18.61478125,0.012192176902868477
18.61728125,0.011337259225075294
18.61728125,0.011337259225075294
18.6295,0.007158849074861112
18.6305,0.00698942870777196
18.64271875,0.007010810345263629
18.64271875,0.007010810345263629
18.64309375,0.00701146653086471
18.64328125,0.0070117946094966094
18.64365625,0.007012450738423125
18.64384375,0.0070127787887177395
18.64421875,0.007013434860969689
18.64440625,0.007013762882927022
18.64478125,0.007014418898504406
18.64728125,0.007018792146771752
18.64728125,0.007018792146771752
18.6595,0.007040166397678406
18.66,0.006998024715731245
18.66,0.006998024715731245
18.66,0.006998024715731245
18.6605,0.006870368895405736
18.67271875,0.0027165009101670448
18.67271875,0.0027165009101670448
18.67309375,0.0025890219777846735
18.67328125,0.002525285265124635
18.67365625,0.0023978173468668525
18.67384375,0.0023340861412691084
18.67421875,0.002206629237135915
18.67440625,0.0021429035386004653
18.67478125,0.0020154576485918604
18.67728125,0.0011658550956164574
18.67728125,0.0011658550956164574
18.6895,-0.002986577382050824
18.6905,-0.003402282704177393
18.70271875,-0.009449887057159906
18.70271875,-0.009449887057159906
18.70309375,-0.00963548326233912
18.70328125,-0.00972827735468484
18.70365625,-0.009913857518888512
18.70384375,-0.010006643590746463
18.70421875,-0.010192207713974593
18.70440625,-0.010284985765344772
18.70478125,-0.010470533847597363
18.70728125,-0.011707467592696174
18.70728125,-0.011707467592696174
18.7195,-0.01775298127186661
18.72,-0.01789147069461119
18.72,-0.01789147069461119
18.72,-0.01789147069461119
18.7205,-0.017811481708442975
18.73271875,-0.01318974263817506
18.73271875,-0.01318974263817506
18.73309375,-0.013047905115433009
18.73328125,-0.012976989419856194
18.73365625,-0.01283516416029099
18.73384375,-0.0127642545963026
18.73421875,-0.012622441599914243
18.73440625,-0.012551538167514274
18.73478125,-0.012409737434302763
18.73728125,-0.011464440090148843
18.73728125,-0.011464440090148843
18.7495,-0.00684429932059656
18.7505,-0.006630500176332668
18.76271875,-0.006004730152976492
18.76271875,-0.006004730152976492
18.76309375,-0.0059855257653548075
18.76328125,-0.005975923986787182
18.76365625,-0.005956721260138365
18.76384375,-0.005947120312057174
18.76421875,-0.0059279192463812256
18.76440625,-0.005918319128786468
18.76478125,-0.005899119724083385
18.76728125,-0.005771129229305727
18.76728125,-0.005771129229305727
18.7795,-0.005145575686079924
18.78,-0.005088634251210252
18.78,-0.005088634251210252
18.78,-0.005088634251210252
18.7805,-0.004969596828042424
18.79271875,-0.0013121918820815477
18.79271875,-0.0013121918820815477
18.79309375,-0.0011999490155347378
18.79328125,-0.0011438300100512662
18.79365625,-0.0010315968546641898
18.79384375,-0.0009754827047605847
18.79421875,-0.0008632592605332414
18.79440625,-0.0008071499662095031
18.79478125,-0.000694936233141893
18.79728125,5.3122950109729685e-05
18.79728125,5.3122950109729685e-05
18.8095,0.003709262208252036
18.8105,0.004101577594004351
18.82271875,0.010071509405468153
18.82271875,0.010071509405468153
18.82309375,0.010254721890679223
18.82328125,0.010346324169064763
18.82365625,0.010529520797395851
18.82384375,0.010621115147341402
18.82421875,0.01080429591879251
18.82440625,0.010895882340298067
18.82478125,0.011079047254869188
18.82728125,0.01230009382907673
18.82728125,0.01230009382907673
18.8395,0.018267958960516095
18.84,0.018400287960003554
18.84,0.018400287960003554
18.84,0.018400287960003554
18.8405,0.01830823571985985
18.85271875,0.013320625711412652
18.85271875,0.013320625711412652
18.85309375,0.013167559907635398
18.85328125,0.013091030318821528
18.85365625,0.012937977767343303
18.85384375,0.01286145480467895
18.85421875,0.012708415505499757
18.85440625,0.012631899168984918
18.85478125,0.012478873122104757
18.85728125,0.011458743650567135
18.85728125,0.011458743650567135
18.8695,0.006472860858427002
18.8705,0.006219585258696085
18.88271875,0.004990972737193202
18.88271875,0.004990972737193202
18.88309375,0.004953267591843841
18.88328125,0.0049344158355712495
18.88365625,0.004896713955830248
18.88384375,0.004877863832361838
18.88421875,0.0048401652182291964
18.88440625,0.004821316727564966
18.88478125,0.004783621379040684
18.88728125,0.004532329940906679
18.88728125,0.004532329940906679
18.8995,0.003304143037026722
18.9,0.0032338547145714562
18.9,0.0032338547145714562
18.9,0.0032338547145714562
18.9005,0.0031241586241629415
18.91271875,-2.8124637269383985e-05
18.91271875,-2.8124637269383985e-05
18.91309375,-0.0001248657128247622
18.91328125,-0.00017323415521238098
18.91365625,-0.0002699668492074778
18.91384375,-0.00031833110081495587
18.91421875,-0.0004150554132497712
18.91440625,-0.0004634154740771085
18.91478125,-0.0005601314049516425
18.91728125,-0.001204876338914264
18.91728125,-0.001204876338914264
18.9295,-0.004356067203656575
18.9305,-0.004722378343412147
18.94271875,-0.010559153647513803
18.94271875,-0.010559153647513803
18.94309375,-0.010738279654089028
18.94328125,-0.010827838776202334
18.94365625,-0.01100694925808034
18.94384375,-0.011096500617845038
18.94421875,-0.01127559557502582
18.94440625,-0.011365139172441906
18.94478125,-0.01154421860492547
18.94728125,-0.012738029739158488
18.94728125,-0.012738029739158488
18.9595,-0.018572781657722366
18.96,-0.018697973450783112
18.96,-0.018697973450783112
18.96,-0.018697973450783112
18.9605,-0.01859546941616531
18.97271875,-0.013312894908722511
18.97271875,-0.013312894908722511
18.97309375,-0.01315077688765195
18.97328125,-0.013069721390992278
18.97365625,-0.012907617425424145
18.97384375,-0.012826568956515688
18.97421875,-0.012664479046449987
18.97440625,-0.012583437605292746
18.97478125,-0.012421361750729477
18.97728125,-0.011340902905315777
18.97728125,-0.011340902905315777
18.9895,-0.006060160298356316
18.9905,-0.005772275982870327
19.00271875,-0.003989385902592235
19.00271875,-0.003989385902592235
19.00309375,-0.003934670421183086
19.00328125,-0.0039073138668370274
19.00365625,-0.003852603130861943
19.00384375,-0.003825248949232916
19.00421875,-0.0037705429586918967
19.00440625,-0.003743191149779903
19.00478125,-0.003688489904672948
19.00728125,-0.0033238307554068
19.00728125,-0.0033238307554068
19.0195,-0.0015415591633684994
19.02,-0.0014593955954102884
19.02,-0.0014593955954102884
19.02,-0.0014593955954102884
19.0205,-0.0013594724528648966
19.03271875,0.001289917030558523
19.03271875,0.001289917030558523
19.03309375,0.0013712246896497489
19.03328125,0.0014118767556449631
19.03365625,0.0014931773605345946
19.03384375,0.001533825899429012
19.03421875,0.0016151194501170495
19.03440625,0.0016557644619106698
19.03478125,0.0017370509583971132
19.03728125,0.0022789374209680894
19.03728125,0.0022789374209680894
19.0495,0.004927407506783736
19.0505,0.005266015859705663
19.06271875,0.01092573846790256
19.06271875,0.01092573846790256
19.06309375,0.01109943085715963
19.06328125,0.01118627328311956
19.06365625,0.011359950597702216
19.06384375,0.011446785486324938
19.06421875,0.011620447726233175
19.06440625,0.01170727507751869
19.06478125,0.011880922242752511
19.06728125,0.013038519762063265
19.06728125,0.013038519762063265
19.0795,0.01869627763769457
19.08,0.01881364787423276
19.08,0.01881364787423276
19.08,0.01881364787423276
19.0805,0.01870223112142567
19.09271875,0.0131893706215131
19.09271875,0.0131893706215131
19.09309375,0.013020185316202491
19.09328125,0.012935596335698725
19.09365625,0.012766425718994265
19.09384375,0.012681844082793572
19.09421875,0.012512688154695265
19.09440625,0.012428113862797647
19.09478125,0.012258972623305492
19.09728125,0.011131413322044951
19.09728125,0.011131413322044951
19.1095,0.005620467237134054
19.1105,0.0053026798433522685
19.12271875,0.0030163235795192794
19.12271875,0.0030163235795192794
19.12309375,0.0029461571247870444
19.12328125,0.0029110754209064667
19.12365625,0.00284091506011639
19.12384375,0.002805836403206891
19.12421875,0.0027356821363589724
19.12440625,0.002700606526420553
19.12478125,0.0026304583535147934
19.12728125,0.002162824180616924
19.12728125,0.002162824180616924
19.1395,-0.00012273783942141187
19.14,-0.00021532940216745038
19.14,-0.00021532940216745038
19.14,-0.00021532940216745038
19.1405,-0.00030530422703960706
19.15271875,-0.0024631028603133943
19.15271875,-0.0024631028603133943
19.15309375,-0.0025293239826437793
19.15328125,-0.002562433105486587
19.15365625,-0.0026286484745274333
19.15384375,-0.0026617547207254716
19.15421875,-0.0027279643364767786
19.15440625,-0.0027610677060300472
19.15478125,-0.002827271568491815
19.15728125,-0.0032686114739384703
19.15728125,-0.0032686114739384703
19.1695,-0.005425660261808998
19.1705,-0.005735681303444869
19.18271875,-0.011185356610376096
19.18271875,-0.011185356610376096
19.18309375,-0.011352602804783028
19.18328125,-0.011436222268137307
19.18365625,-0.011603453927147492
19.18384375,-0.011687066122803399
19.18421875,-0.011854283246416837
19.18440625,-0.01193788817437437
19.18478125,-0.012105090762591062
19.18728125,-0.013219726232713181
19.18728125,-0.013219726232713181
19.1995,-0.018667507092935038
19.2,-0.018776635412089165
19.2,-0.018776635412089165
19.2,-0.018776635412089165
19.2005,-0.018657743685011934
19.21271875,-0.01297233701206778
19.21271875,-0.01297233701206778
19.21309375,-0.012797856412438751
19.21328125,-0.012710619904977663
19.21365625,-0.012536154474762341
19.21384375,-0.012448925552008105
19.21421875,-0.012274475291206491
19.21440625,-0.012187253953159111
19.21478125,-0.012012818861771203
19.21728125,-0.010849968817230842
19.21728125,-0.010849968817230842
19.2295,-0.005166539224539835
19.2305,-0.004823294975518811
19.24271875,-0.00208485328558681
19.24271875,-0.00208485328558681
19.24309375,-0.002000812693880864
19.24328125,-0.001958794225294079
19.24365625,-0.0018747609426528853
19.24384375,-0.0018327461285984762
19.24421875,-0.0017487201550220339
19.24440625,-0.0017067089955000007
19.24478125,-0.001622690330988311
19.24728125,-0.0010625902644595504
19.24728125,-0.0010625902644595504
19.2595,0.001674898810699766
19.26,0.0017765294035548133
19.26,0.0017765294035548133
19.26,0.0017765294035548133
19.2605,0.0018566011353679968
19.27271875,0.0035414678066908933
19.27271875,0.0035414678066908933
19.27309375,0.0035931750204619547
19.27328125,0.003619027502703764
19.27365625,0.003670730217899941
19.27384375,0.003696580450854308
19.27421875,0.0037482786674756007
19.27440625,0.003774126651142526
19.27478125,0.0038258203691889344
19.27728125,0.004170430160915377
19.27728125,0.004170430160915377
19.2895,0.005854710517978364
19.2905,0.006135968252480743
19.30271875,0.011352633024030313
19.30271875,0.011352633024030313
19.30309375,0.011512728301016264
19.30328125,0.011592772456188154
19.30365625,0.011752853799889766
19.30384375,0.011832890988419486
19.30421875,0.01199295839883676
19.30440625,0.012072988620724312
19.30478125,0.012233042097857248
19.30728125,0.013300018834462357
19.30728125,0.013300018834462357
19.3195,0.018514867634619823
19.32,0.018615567141879702
19.32,0.018615567141879702
19.32,0.018615567141879702
19.3205,0.018490516713805957
19.33271875,0.012683002000620896
19.33271875,0.012683002000620896
19.33309375,0.012504774013346539
19.33328125,0.012415663898908781
19.33365625,0.012237451428432109
19.33384375,0.012148349072393195
19.33421875,0.011970152118714208
19.33440625,0.011881057521074137
19.33478125,0.011702876084192836
19.33728125,0.010515051560976455
19.33728125,0.010515051560976455
19.3495,0.004709559203756406
19.3505,0.004344975017881767
19.36271875,0.001205046237452466
19.36271875,0.001205046237452466
19.36309375,0.0011086843329420814
19.36328125,0.0010605054787707652
19.36365625,0.0009641519665958854
19.36384375,0.0009159773085923216
19.36421875,0.0008196321887529466
19.36440625,0.0007714617269171353
19.36478125,0.0006751249994132651
19.36728125,3.2908123839146204e-05
19.36728125,3.2908123839146204e-05
19.3795,-0.00310592685552936
19.38,-0.0032152911168414513
19.38,-0.0032152911168414513
19.38,-0.0032152911168414513
19.3805,-0.0032861390529515646
19.4095,-0.006272668616965757
19.4105,-0.006524775707163038
19.4395,-0.01821781230905987
19.44,-0.01831164717053722
19.4405,-0.01818962991630575
19.4695,-0.004868448154084163
19.4705,-0.004521021567483705
19.4995,0.002387884117605089
19.5,0.0024926019113117016
19.5005,0.0025677459957157206
19.5295,0.006049497568393392
19.5305,0.006318320818426407
19.5595,0.01849149711437867
19.56,0.018591474203192487
19.56,0.018591474203192487
19.56,0.018591474203192487
19.56,0.018591474203192487
19.56,0.018591474203192487
19.5605,0.018471705619450725
19.5615,0.018013354356642947
19.5625,0.017554980232109347
19.5635,0.01709658393636969
19.5755,0.03754614346277054
19.5765,0.04141279962899218
19.5885,0.11375214049373386
19.5895,0.12194204072557999
19.5905,0.13310223421849068
19.5915,0.14732094138140542
19.5925,0.1615428253935458
19.5935,0.17576804545805907
19.6055,0.372399267994486
19.6065,0.39094591673782336
19.6185,0.6394233972677512
19.6195,0.6622896593304481
19.62,0.6698099011284244
19.6205,0.669460801616459
19.6215,0.6608805553635388
19.6225,0.6522692771305008
19.6235,0.6436276440615373
19.6355,0.5658345587385265
19.6365,0.5615106785730906
19.6485,0.5355198045671877
19.6495,0.5355118727665285
19.6505,0.548095611006188
19.6515,0.5733691919096997
19.6525,0.5986892498196504
19.6535,0.6240565297690641
19.6655,0.9543485234254002
19.6665,0.9840299047452145
19.6785,1.366080203254328
19.6795,1.4000738652900933
19.68,1.4087786735967018
19.68,1.4087786735967018
19.68,1.4087786735967018
19.6805,1.4008414302014822
19.6815,1.368332496074549
19.6825,1.335691494143248
19.6835,1.3029222576904183
19.6955,0.9613813233665608
19.6965,0.9372270868396276
19.7085,0.6989797444007371
19.7095,0.6834261005382163
19.7105,0.6839980560387366
19.7115,0.7007001171795297
19.7125,0.7174706589851126
19.7135,0.7343098696031768
19.7255,0.9878966498170332
19.7265,1.0133218929854912
19.7385,1.3698540925402172
19.7395,1.4038508667241794
19.74,1.4125123912686421
19.74,1.4125123912686421
19.74,1.4125123912686421
19.7405,1.4044647784619422
19.7415,1.3716909731899347
19.7425,1.3387844629834322
19.7435,1.3057490997813177
19.7555,0.9606644198812262
19.7565,0.936185685999039
19.7685,0.6936941503765096
19.7695,0.6777576384831072
19.7705,0.6778096495623319
19.7715,0.6938505885232563
19.7725,0.7099586436170354
19.7735,0.726133973395165
19.7855,0.9714039716645608
19.7865,0.9961069657312507
19.7985,1.343621967299151
19.7995,1.3768381248033166
19.8,1.3852695150897456
19.8,1.3852695150897456
19.8,1.3852695150897456
19.8005,1.3773132975656388
19.8015,1.3450437271694982
19.8025,1.3126465661316378
19.8035,1.280125514977634
19.8155,0.9408624772132915
19.8165,0.9168397045576799
19.8285,0.6794695911412987
19.8295,0.6639306881051678
19.8305,0.6640554067490502
19.8315,0.6798447257751487
19.8325,0.6956984832361515
19.8335,0.7116168416431184
19.8455,0.9534530876660947
19.8465,0.9778407612646536
19.8585,1.3212218202469563
19.8595,1.3540643080993833
19.86,1.362443576715831
19.86,1.362443576715831
19.86,1.362443576715831
19.8605,1.3547045420066874
19.8615,1.323137459389358
19.8625,1.2914468971246305
19.8635,1.2596364143767051
19.8755,0.9285501833043989
19.8765,0.9051796428824864
19.8885,0.6752862897261156
19.8895,0.660341280832124
19.8905,0.6609799496542746
19.8915,0.6772073297913387
19.8925,0.6934986808354952
19.8935,0.7098542010280884
19.9055,0.9565863550365412
19.9065,0.9813528513079945
19.9185,1.3289297406918863
19.9195,1.362092710703079
19.92,1.3705840511331775
19.92,1.3705840511331775
19.92,1.3705840511331775
19.9205,1.3628600544247196
19.9215,1.3312257046556626
19.9225,1.2994663529395836
19.9235,1.267585583217029
19.9355,0.9353058293025228
19.9365,0.9118066554712225
19.9485,0.680019619618782
19.9495,0.6648876304410529
19.9505,0.6654466532003392
19.9515,0.681701093366206
19.9525,0.6980203510738695
19.9535,0.7144046279121419
19.9655,0.9611317693889482
19.9665,0.9858686735641343
19.9785,1.332740361590912
19.9795,1.365815390136464
19.98,1.3742404606634784
19.98,1.3742404606634784
19.98,1.3742404606634784
19.9805,1.3664062047704864
19.9815,1.3345081329221005
19.9825,1.3024844536120503
19.9835,1.2703387686616663
19.9955,0.9345299200802892
19.9965,0.9107074791874923
20.0085,0.674691126316271
20.0095,0.6591775181727909
20.0105,0.6592168198467497
20.0115,0.6748093364727983
20.0125,0.6904653353660967
20.0135,0.7061849886769466
20.0255,0.9445865484080322
20.0265,0.9686004795309883
20.0385,1.30644639465452
20.0395,1.3387401013096316
20.04,1.346935094956476
20.04,1.346935094956476
20.04,1.346935094956476
20.0405,1.33919310986631
20.0415,1.3078018367216173
20.0425,1.2762899412324065
20.0435,1.2446608796473266
20.0555,0.9147015188149562
20.0565,0.89133736877311
20.0685,0.6604705034058449
20.0695,0.6453568520481545
20.0705,0.645471298177708
20.0715,0.66081474003647
20.0725,0.6762190629311041
20.0735,0.6916844419236501
20.0855,0.9266847231878957
20.0865,0.9503860490816957
20.0985,1.284130713628528
20.0995,1.3160534840532507
20.1,1.3241972388283492
20.1,1.3241972388283492
20.1,1.3241972388283492
20.1005,1.3166723464873364
20.1015,1.2859824066645242
20.1025,1.2551758249253482
20.1035,1.224255922224031
20.1155,0.9024565601704376
20.1165,0.8797432505746926
20.1285,0.656336550417536
20.1295,0.6418154191531049
20.1305,0.6424435367082043
20.1315,0.658225854722369
20.1325,0.6740686082396856
20.1335,0.6899720067369731
20.1455,0.9298785948143433
20.1465,0.9539596188016553
20.1585,1.291910724987702
20.1595,1.3241548706930293
20.16,1.332410712935828
20.16,1.332410712935828
20.16,1.332410712935828
20.1605,1.3249000139327793
20.1615,1.2941402622002738
20.1625,1.2632623762182602
20.1635,1.2322697012198105
20.1755,0.9092470992547619
20.1765,0.8864026887271658
20.1885,0.6610728024410112
20.1895,0.646362241176477
20.1905,0.646908253852811
20.1915,0.6627151444618063
20.1925,0.6785832925860593
20.1935,0.6945129109451891
20.2055,0.9343841521817712
20.2065,0.9584330651405688
20.2185,1.295648849915506
20.2195,1.3278025530806983
20.22,1.335991327514284
20.22,1.335991327514284
20.22,1.335991327514284
20.2205,1.3283704813426693
20.2215,1.2973481425039621
20.2225,1.2662070944317803
20.2235,1.2349506994957957
20.2355,0.9084134541766781
20.2365,0.8852469898464674
20.2485,0.6557024534654967
20.2495,0.6406115044617728
20.2505,0.6406380255205915
20.2515,0.6557822213811492
20.2525,0.6709863693553583
20.2535,0.6862506529142094
20.2655,0.9177878847514663
20.2665,0.9411131313175141
20.2785,1.2692949307638322
20.2795,1.3006666366331232
20.28,1.3086253951697948
20.28,1.3086253951697948
20.28,1.3086253951697948
20.2805,1.3010976763476663
20.2815,1.270584639617874
20.2825,1.2399577487370999
20.2835,1.209220226260738
20.2955,0.8885595627812868
20.2965,0.8658536558955898
20.3085,0.6414859110993505
20.3095,0.6267972029712932
20.3105,0.6269012430958293
20.3115,0.6417988481491539
20.3125,0.6567538803570588
20.3135,0.671766525107656
20.3255,0.8999342088982858
20.3265,0.922949503123805
20.3385,1.24706199095288
20.3395,1.278065430855351
20.34,1.285973812154306
20.34,1.285973812154306
20.34,1.285973812154306
20.3405,1.2786630958049359
20.3415,1.248850258515404
20.3425,1.2189274182429977
20.3435,1.1888976681707943
20.3555,0.8763804672504247
20.3565,0.8543240312627051
20.3685,0.6374001186808962
20.3695,0.6233025780334002
20.3705,0.623920005158871
20.3715,0.6392572685867651
20.3725,0.6546515348942497
20.3735,0.6701030225932361
20.3855,0.9031869959056684
20.3865,0.9265828285676659
20.3985,1.2549119435286165
20.3995,1.2862376159537514
20.4,1.2942580952292024
20.4,1.2942580952292024
20.4,1.2942580952292024
20.4005,1.2869607479897502
20.4015,1.257075620372694
20.4025,1.2270790284771973
20.4035,1.1969740892364074
20.4155,0.8832047479577466
20.4165,0.8610148111683051
20.4285,0.6421390160644811
20.4295,0.627849662554514
20.4305,0.6283825884090843
20.4315,0.6437419954772682
20.4325,0.6591592028739633
20.4335,0.6746344322530295
20.4455,0.907653422848276
20.4465,0.9310146833528329
20.4585,1.2585790456958492
20.4595,1.289811831510801
20.46,1.2977644646000286
20.46,1.2977644646000286
20.46,1.2977644646000286
20.4605,1.2903570836736757
20.4615,1.2602104887444383
20.4625,1.2299518840170598
20.4635,1.1995844028467144
20.4755,0.882314657323783
20.4765,0.8598038619058145
20.4885,0.6367278617986275
20.4895,0.6220593328887795
20.4905,0.6220730018166902
20.4915,0.6367689723030755
20.4925,0.6515214681886867
20.4935,0.6663306821012861
20.5055,0.891007598103263
20.5065,0.9136445286777922
20.5185,1.2321670460850218
20.5195,1.2626171881983586
20.52,1.2703398696818238
20.52,1.2703398696818238
20.52,1.2703398696818238
20.5205,1.2630264535929387
20.5215,1.2333916037985642
20.5225,1.2036494684257217
20.5235,1.173803046689861
20.5355,0.8624362268239194
20.5365,0.8403881925180045
20.5485,0.6225155281249897
20.5495,0.6082514604482028
20.5505,0.608344960496965
20.5515,0.6227967622717526
20.5525,0.6373026405639958
20.5535,0.6518627889771428
20.5655,0.8732011361003139
20.5665,0.8955307042155284
20.5785,1.210015088039015
20.5795,1.2400995706356304
20.58,1.247772715239769
20.58,1.247772715239769
20.58,1.247772715239769
20.5805,1.240676211458143
20.5815,1.2117404488719303
20.5825,1.1827011238964895
20.5835,1.1535611121543943
20.5955,0.8503215026471633
20.5965,0.8289215929583709
20.6085,0.6184767021796358
20.6095,0.6048024718359838
20.6105,0.6054090696857202
20.6115,0.6203012800000225
20.6125,0.6352471630964871
20.6135,0.6502469444351725
20.6255,0.8765111573850788
20.6265,0.8992220700123208
20.6385,1.217932850445769
20.6395,1.2483403877388246
20.64,1.2561256359823856
20.64,1.2561256359823856
20.64,1.2561256359823856
20.6405,1.2490416976020149
20.6415,1.2200312325641587
20.6425,1.1909157759139144
20.6435,1.1616982264661444
20.6555,0.8571783913828322
20.6565,0.835642648559497
20.6685,0.6232179845259446
20.6695,0.6093496251970464
20.6705,0.6098693880757073
20.6715,0.6247813722083572
20.6725,0.6397478020719926
20.6735,0.6547689061713234
20.6855,0.8809392068902201
20.6865,0.903613144695801
20.6985,1.2215304380950491
20.6995,1.251842702374834
20.7,1.2595593456991072
20.7,1.2595593456991072
20.7,1.2595593456991072
20.7005,1.2523654882610555
20.7015,1.2230946594583127
20.7025,1.1937183219405447
20.7035,1.164239390258213
20.7155,0.8562331654765312
20.7165,0.8343777400844818
20.7285,0.6177670819599236
20.7295,0.6035207396549156
20.7305,0.6035214846290923
20.7315,0.6177693189596518
20.7325,0.6320703551473763
20.7335,0.6464247929264968
20.7455,0.8642453067944608
20.7465,0.8861942801429725
20.7585,1.1950622123087338
20.7595,1.2245912146891524
20.76,1.232077973714545
20.76,1.232077973714545
20.76,1.232077973714545
20.7605,1.224978899460464
20.7615,1.196222198484142
20.7625,1.167364581351844
20.7635,1.1384088340634397
20.7755,0.8363311297391446
20.7765,0.8149406063060287
20.7885,0.6035590693460596
20.7895,0.5897193450057135
20.7905,0.5898021703339016
20.7915,0.6038081955410576
20.7925,0.6178650496055665
20.7935,0.63197293234907
20.8055,0.8464850975370326
20.8065,0.8681292346576431
20.8185,1.1729894426465477
20.8195,1.2021553275058168
20.82,1.2095933686263582
20.82,1.2095933686263582
20.82,1.2095933686263582
20.8205,1.2027111169412472
20.8215,1.1746524136460823
20.8225,1.1464963906607941
20.8235,1.1182457160312933
20.8355,0.82427926596798
20.8365,0.8035355451459683
20.8485,0.5995660096939429
20.8495,0.5863148160133903
20.8505,0.5869104460465463
20.8515,0.6013575986606606
20.8525,0.6158551962378684
20.8535,0.6304034692123122
20.8655,0.849850679672516
20.8665,0.8718769339092529
20.8785,1.1809729015305381
20.8795,1.2104626289889227
20.88,1.218012774859831
20.88,1.218012774859831
20.88,1.218012774859831
20.8805,1.2111423054692623
20.8815,1.1830065538447223
20.8825,1.1547720863783795
20.8835,1.126441593723866
20.8955,0.8311676467028882
20.8965,0.8102858278350392
20.9085,0.6043094326758904
20.9095,0.5908618605124806
20.9105,0.5913683848275926
20.9115,0.6058330012099487
20.9125,0.6203488110704696
20.9135,0.6349160477939457
20.9255,0.8542411306243076
20.9265,0.8762280664864465
20.9385,1.1845025172132535
20.9395,1.2138946435699027
20.94,1.221375445544045
20.94,1.221375445544045
20.94,1.221375445544045
20.9405,1.2143951725597282
20.9415,1.1860001434223177
20.9425,1.157505908730322
20.9435,1.1289151742132308
20.9555,0.8301686153624852
20.9565,0.8089682698625853
20.9685,0.5988198452460852
20.9695,0.5849954616070732
20.9705,0.5849832104969148
20.9715,0.5987829917222318
20.9725,0.6126327541742046
20.9735,0.6265327027562726
20.9855,0.8375006300625926
20.9865,0.8587619951721362
20.9985,1.1579799023396211
20.9995,1.1865881760295727
21.0,1.1938391637407455
21.0,1.1938391637407455
21.0,1.1938391637407455
21.0005,1.1869544730647452
21.0015,1.159075894156696
21.0025,1.1311025698245576
21.0035,1.1030370827494116
21.0155,0.8102438913951577
21.0165,0.7895105259856867
21.0285,0.5846162505761718
21.0295,0.5712005781141851
21.0305,0.5712725935089357
21.0315,0.5848328620621533
21.0325,0.5984408145288914
21.0335,0.6120966550648695
21.0455,0.8197856873765784
21.0465,0.8407446782117756
21.0585,1.1359844944537094
21.0595,1.164232127536784
21.06,1.1714351948283952
21.06,1.1714351948283952
21.06,1.1714351948283952
21.0605,1.1647672377213147
21.0615,1.1375855907092511
21.0625,1.1103126692446001
21.0635,1.0829509435550044
21.0755,0.7982533583055846
21.0765,0.7781654987632151
21.0885,0.580667751102457
21.0895,0.5678393270893853
21.0905,0.5684238510587524
21.0915,0.5824259353306874
21.0925,0.5964753387836649
21.0935,0.6105722949641894
21.1055,0.8232051645006611
21.1065,0.844547012365753
21.1185,1.144031554187278
21.1195,1.1726037842833286
21.12,1.1799189531725265
21.12,1.1799189531725265
21.12,1.1799189531725265
21.1205,1.173262015935829
21.1215,1.1460010409154886
21.1225,1.1186474293261905
21.1235,1.0912036733941024
21.1355,0.8051721322571863
21.1365,0.784943977064365
21.1485,0.5854130861527886
21.1495,0.5723861006706126
21.1505,0.5728793113829594
21.1515,0.5868966097705087
21.1525,0.6009619514896125
21.1535,0.615075572946455
21.1655,0.827558821148411
21.1665,0.8488590668293691
21.1785,1.1474947740437573
21.1795,1.175967133897387
21.18,1.1832122397765361
21.18,1.1832122397765361
21.18,1.1832122397765361
21.1805,1.1764456149373157
21.1815,1.148926430331552
21.1825,1.1213141458274591
21.1835,1.093611268092547
21.1955,0.804120644453171
21.1965,0.7835750974536986
21.2085,0.5798858835890077
21.2095,0.5664832362214683
21.2105,0.566457916588327
21.2115,0.5798097215965387
21.2125,0.5932083898576003
21.2135,0.60665412961939
21.2255,0.8107731880356305
21.2265,0.8313472841361239
21.2385,1.120919590277715
21.2395,1.1486075333650108
21.24,1.1556228974650344
21.24,1.1556228974650344
21.24,1.1556228974650344
21.2405,1.1489526347575907
21.2415,1.1219521625415052
21.2425,1.0948629173904931
21.2435,1.0676872883374178
21.2555,0.784174132719357
21.2565,0.7640975813309592
21.2685,0.5656867885694764
21.2695,0.5526948821778606
21.2705,0.5527559518641801
21.2715,0.5658704768985027
21.2725,0.579029643364385
21.2735,0.5922336579799903
21.2855,0.7931025011972813
21.2865,0.8133766200850505
21.2985,1.0989996850353907
21.2995,1.1263293987359515
